timestamp,pir_level,gas_level_ppm,sound_level_dB,temperature_C,occupancy_count,scenario,speaker_on,vacate_condition
2026-04-07T12:31:59.738491,33,366,60,30.3,95,warning,on,prepare
2026-04-07T12:32:04.738491,20,215,36,24.4,50,normal,off,stay
2026-04-07T12:32:09.738491,14,187,39,23.8,34,normal,off,stay
2026-04-07T12:32:14.738491,34,212,32,19.6,11,normal,off,stay
2026-04-07T12:32:19.738491,66,514,47,29.9,83,warning,on,prepare
2026-04-07T12:32:24.738491,71,722,81,54.9,153,alert,on,evacuate
2026-04-07T12:32:29.738491,29,258,27,20.1,38,normal,off,stay
2026-04-07T12:32:34.738491,41,244,36,25.1,46,normal,off,stay
2026-04-07T12:32:39.738491,16,284,42,24.1,11,normal,off,stay
2026-04-07T12:32:44.738491,24,292,33,17.9,43,normal,off,stay
2026-04-07T12:32:49.738491,29,194,32,22.6,17,normal,off,stay
2026-04-07T12:32:54.738491,20,373,41,23.6,35,normal,off,stay
2026-04-07T12:32:59.738491,14,222,45,25.8,21,normal,off,stay
2026-04-07T12:33:04.738491,37,312,40,19.4,28,normal,off,stay
2026-04-07T12:33:09.738491,38,248,42,24.3,14,normal,off,stay
2026-04-07T12:33:14.738491,36,254,32,23.0,31,normal,off,stay
2026-04-07T12:33:19.738491,41,491,59,34.5,63,warning,on,prepare
2026-04-07T12:33:24.738491,12,360,44,20.3,59,normal,off,stay
2026-04-07T12:33:29.738491,13,306,39,25.8,33,normal,off,stay
2026-04-07T12:33:34.738491,18,334,39,23.2,22,normal,off,stay
2026-04-07T12:33:39.738491,12,331,39,24.3,31,normal,off,stay
2026-04-07T12:33:44.738491,21,277,46,24.6,29,normal,off,stay
2026-04-07T12:33:49.738491,34,347,47,31.4,99,warning,on,prepare
2026-04-07T12:33:54.738491,57,370,51,34.7,61,warning,on,prepare
2026-04-07T12:33:59.738491,36,249,29,22.1,33,normal,off,stay
2026-04-07T12:34:04.738491,18,226,28,17.6,31,normal,off,stay
2026-04-07T12:34:09.738491,25,226,40,21.2,38,normal,off,stay
2026-04-07T12:34:14.738491,57,663,62,33.4,237,alert,on,evacuate
2026-04-07T12:34:19.738491,63,494,50,31.6,87,warning,on,prepare
2026-04-07T12:34:24.738491,66,442,50,31.9,129,warning,on,prepare
2026-04-07T12:34:29.738491,10,269,32,22.5,39,normal,off,stay
2026-04-07T12:34:34.738491,35,177,30,18.8,17,normal,off,stay
2026-04-07T12:34:39.738491,30,291,34,21.3,60,normal,off,stay
2026-04-07T12:34:44.738491,47,422,59,32.8,110,warning,on,prepare
2026-04-07T12:34:49.738491,63,535,83,54.8,284,alert,on,evacuate
2026-04-07T12:34:54.738491,21,253,32,20.1,44,normal,off,stay
2026-04-07T12:34:59.738491,26,318,37,21.2,41,normal,off,stay
2026-04-07T12:35:04.738491,37,367,47,26.9,115,warning,on,prepare
2026-04-07T12:35:09.738491,29,221,45,24.8,38,normal,off,stay
2026-04-07T12:35:14.738491,16,255,30,20.3,30,normal,off,stay
2026-04-07T12:35:19.738491,14,264,44,19.7,44,normal,off,stay
2026-04-07T12:35:24.738491,27,221,26,17.8,42,normal,off,stay
2026-04-07T12:35:29.738491,27,271,32,22.5,43,normal,off,stay
2026-04-07T12:35:34.738491,59,384,61,30.3,112,warning,on,prepare
2026-04-07T12:35:39.738491,66,559,83,53.9,266,alert,on,evacuate
2026-04-07T12:35:44.738491,69,477,73,28.5,119,warning,on,prepare
2026-04-07T12:35:49.738491,26,357,47,21.5,32,normal,off,stay
2026-04-07T12:35:54.738491,42,458,60,32.4,104,warning,on,prepare
2026-04-07T12:35:59.738491,9,234,28,21.4,12,normal,off,stay
2026-04-07T12:36:04.738491,19,270,38,24.7,47,normal,off,stay
2026-04-07T12:36:09.738491,44,515,49,25.9,131,warning,on,prepare
2026-04-07T12:36:14.738491,37,247,32,26.9,53,normal,off,stay
2026-04-07T12:36:19.738491,15,343,34,18.8,15,normal,off,stay
2026-04-07T12:36:24.738491,21,294,42,22.0,23,normal,off,stay
2026-04-07T12:36:29.738491,25,320,30,17.7,57,normal,off,stay
2026-04-07T12:36:34.738491,38,218,38,22.8,36,normal,off,stay
2026-04-07T12:36:39.738491,41,324,41,19.5,35,normal,off,stay
2026-04-07T12:36:44.738491,63,721,89,32.6,184,alert,on,evacuate
2026-04-07T12:36:49.738491,26,238,41,20.9,47,normal,off,stay
2026-04-07T12:36:54.738491,48,380,65,29.2,78,warning,on,prepare
2026-04-07T12:36:59.738491,27,280,34,23.8,27,normal,off,stay
2026-04-07T12:37:04.738491,62,524,64,51.3,303,alert,on,evacuate
2026-04-07T12:37:09.738491,20,245,28,21.4,22,normal,off,stay
2026-04-07T12:37:14.738491,34,479,45,25.7,71,warning,on,prepare
2026-04-07T12:37:19.738491,21,199,42,22.4,10,normal,off,stay
2026-04-07T12:37:24.738491,20,194,35,19.0,54,normal,off,stay
2026-04-07T12:37:29.738491,87,561,82,53.2,203,alert,on,evacuate
2026-04-07T12:37:34.738491,39,354,29,26.2,10,normal,off,stay
2026-04-07T12:37:39.738491,12,392,49,22.7,17,normal,off,stay
2026-04-07T12:37:44.738491,31,315,43,19.6,40,normal,off,stay
2026-04-07T12:37:49.738491,35,262,31,21.3,59,normal,off,stay
2026-04-07T12:37:54.738491,41,319,31,24.0,34,normal,off,stay
2026-04-07T12:37:59.738491,46,414,61,28.7,65,warning,on,prepare
2026-04-07T12:38:04.738491,56,345,53,24.9,121,warning,on,prepare
2026-04-07T12:38:09.738491,31,212,36,19.1,50,normal,off,stay
2026-04-07T12:38:14.738491,31,280,38,18.2,31,normal,off,stay
2026-04-07T12:38:19.738491,28,291,33,19.3,25,normal,off,stay
2026-04-07T12:38:24.738491,32,232,31,24.1,18,normal,off,stay
2026-04-07T12:38:29.738491,13,262,30,22.0,35,normal,off,stay
2026-04-07T12:38:34.738491,59,509,49,31.7,137,warning,on,prepare
2026-04-07T12:38:39.738491,92,747,69,41.6,219,alert,on,evacuate
2026-04-07T12:38:44.738491,42,476,50,28.4,128,warning,on,prepare
2026-04-07T12:38:49.738491,66,446,49,29.3,126,warning,on,prepare
2026-04-07T12:38:54.738491,42,374,48,22.4,34,normal,off,stay
2026-04-07T12:38:59.738491,11,219,37,20.6,21,normal,off,stay
2026-04-07T12:39:04.738491,41,360,43,21.1,12,normal,off,stay
2026-04-07T12:39:09.738491,39,462,47,32.0,138,warning,on,prepare
2026-04-07T12:39:14.738491,9,273,35,18.4,21,normal,off,stay
2026-04-07T12:39:19.738491,42,346,37,21.8,56,normal,off,stay
2026-04-07T12:39:24.738491,33,182,29,17.6,27,normal,off,stay
2026-04-07T12:39:29.738491,18,309,34,20.4,27,normal,off,stay
2026-04-07T12:39:34.738491,31,366,36,23.7,47,normal,off,stay
2026-04-07T12:39:39.738491,58,331,56,27.3,111,warning,on,prepare
2026-04-07T12:39:44.738491,57,363,51,29.3,134,warning,on,prepare
2026-04-07T12:39:49.738491,15,370,35,20.9,26,normal,off,stay
2026-04-07T12:39:54.738491,64,380,56,31.1,87,warning,on,prepare
2026-04-07T12:39:59.738491,39,206,42,25.9,45,normal,off,stay
2026-04-07T12:40:04.738491,23,273,47,20.0,20,normal,off,stay
2026-04-07T12:40:09.738491,38,485,49,32.0,64,warning,on,prepare
2026-04-07T12:40:14.738491,21,220,31,18.1,24,normal,off,stay
2026-04-07T12:40:19.738491,34,210,29,26.0,18,normal,off,stay
2026-04-07T12:40:24.738491,20,335,42,23.4,43,normal,off,stay
2026-04-07T12:40:29.738491,78,646,85,56.1,335,alert,on,evacuate
2026-04-07T12:40:34.738491,31,242,30,20.6,31,normal,off,stay
2026-04-07T12:40:39.738491,33,442,58,24.2,87,warning,on,prepare
2026-04-07T12:40:44.738491,46,437,67,27.1,109,warning,on,prepare
2026-04-07T12:40:49.738491,57,471,57,24.7,88,warning,on,prepare
2026-04-07T12:40:54.738491,65,395,56,35.1,65,warning,on,prepare
2026-04-07T12:40:59.738491,33,348,27,19.4,45,normal,off,stay
2026-04-07T12:41:04.738491,9,342,33,20.5,44,normal,off,stay
2026-04-07T12:41:09.738491,18,169,36,19.0,55,normal,off,stay
2026-04-07T12:41:14.738491,39,344,43,29.7,96,warning,on,prepare
2026-04-07T12:41:19.738491,64,428,59,27.0,84,warning,on,prepare
2026-04-07T12:41:24.738491,51,433,53,25.1,112,warning,on,prepare
2026-04-07T12:41:29.738491,38,362,62,32.6,139,warning,on,prepare
2026-04-07T12:41:34.738491,71,730,73,33.6,300,alert,on,evacuate
2026-04-07T12:41:39.738491,37,344,34,20.7,49,normal,off,stay
2026-04-07T12:41:44.738491,16,225,34,19.4,33,normal,off,stay
2026-04-07T12:41:49.738491,21,252,31,23.4,15,normal,off,stay
2026-04-07T12:41:54.738491,80,577,79,32.8,340,alert,on,evacuate
2026-04-07T12:41:59.738491,28,235,38,20.0,56,normal,off,stay
2026-04-07T12:42:04.738491,20,280,31,19.9,46,normal,off,stay
2026-04-07T12:42:09.738491,18,217,36,17.1,27,normal,off,stay
2026-04-07T12:42:14.738491,50,426,57,29.6,109,warning,on,prepare
2026-04-07T12:42:19.738491,52,322,53,23.7,126,warning,on,prepare
2026-04-07T12:42:24.738491,30,280,38,21.6,52,normal,off,stay
2026-04-07T12:42:29.738491,34,325,60,23.1,91,warning,on,prepare
2026-04-07T12:42:34.738491,30,233,47,20.4,44,normal,off,stay
2026-04-07T12:42:39.738491,85,579,77,52.1,324,alert,on,evacuate
2026-04-07T12:42:44.738491,35,199,32,22.9,39,normal,off,stay
2026-04-07T12:42:49.738491,35,299,45,19.1,55,normal,off,stay
2026-04-07T12:42:54.738491,15,259,37,22.3,11,normal,off,stay
2026-04-07T12:42:59.738491,68,649,84,49.2,216,alert,on,evacuate
2026-04-07T12:43:04.738491,28,297,47,19.4,37,normal,off,stay
2026-04-07T12:43:09.738491,26,374,42,22.3,47,normal,off,stay
2026-04-07T12:43:14.738491,23,300,38,17.2,21,normal,off,stay
2026-04-07T12:43:19.738491,59,358,61,31.3,74,warning,on,prepare
2026-04-07T12:43:24.738491,18,319,26,17.7,27,normal,off,stay
2026-04-07T12:43:29.738491,29,193,32,24.2,45,normal,off,stay
2026-04-07T12:43:34.738491,40,304,41,19.7,37,normal,off,stay
2026-04-07T12:43:39.738491,21,226,36,24.9,19,normal,off,stay
2026-04-07T12:43:44.738491,28,358,34,20.3,32,normal,off,stay
2026-04-07T12:43:49.738491,28,228,30,19.4,46,normal,off,stay
2026-04-07T12:43:54.738491,10,192,31,21.4,51,normal,off,stay
2026-04-07T12:43:59.738491,23,198,36,20.7,42,normal,off,stay
2026-04-07T12:44:04.738491,56,409,50,32.1,95,warning,on,prepare
2026-04-07T12:44:09.738491,63,658,91,57.6,227,alert,on,evacuate
2026-04-07T12:44:14.738491,22,280,27,18.6,46,normal,off,stay
2026-04-07T12:44:19.738491,29,343,39,26.2,25,normal,off,stay
2026-04-07T12:44:24.738491,42,202,34,19.8,10,normal,off,stay
2026-04-07T12:44:29.738491,60,565,79,63.3,181,alert,on,evacuate
2026-04-07T12:44:34.738491,36,235,33,22.3,51,normal,off,stay
2026-04-07T12:44:39.738491,32,263,38,25.8,56,normal,off,stay
2026-04-07T12:44:44.738491,12,295,37,20.1,12,normal,off,stay
2026-04-07T12:44:49.738491,101,804,74,67.2,261,alert,on,evacuate
2026-04-07T12:44:54.738491,15,198,40,23.2,45,normal,off,stay
2026-04-07T12:44:59.738491,37,334,27,18.0,54,normal,off,stay
2026-04-07T12:45:04.738491,54,474,61,31.4,95,warning,on,prepare
2026-04-07T12:45:09.738491,24,293,38,19.8,21,normal,off,stay
2026-04-07T12:45:14.738491,36,193,41,17.5,41,normal,off,stay
2026-04-07T12:45:19.738491,9,294,26,21.7,24,normal,off,stay
2026-04-07T12:45:24.738491,10,229,35,18.1,29,normal,off,stay
2026-04-07T12:45:29.738491,18,187,26,17.6,30,normal,off,stay
2026-04-07T12:45:34.738491,75,490,71,45.8,168,alert,on,evacuate
2026-04-07T12:45:39.738491,10,227,33,19.8,29,normal,off,stay
2026-04-07T12:45:44.738491,36,217,30,21.4,43,normal,off,stay
2026-04-07T12:45:49.738491,32,286,32,17.3,38,normal,off,stay
2026-04-07T12:45:54.738491,29,379,48,19.9,50,normal,off,stay
2026-04-07T12:45:59.738491,59,399,63,23.8,72,warning,on,prepare
2026-04-07T12:46:04.738491,42,288,45,21.4,24,normal,off,stay
2026-04-07T12:46:09.738491,11,231,43,24.4,42,normal,off,stay
2026-04-07T12:46:14.738491,18,275,27,21.0,46,normal,off,stay
2026-04-07T12:46:19.738491,12,294,39,19.2,38,normal,off,stay
2026-04-07T12:46:24.738491,56,749,93,37.2,339,alert,on,evacuate
2026-04-07T12:46:29.738491,25,264,38,22.0,47,normal,off,stay
2026-04-07T12:46:34.738491,39,375,54,28.6,75,warning,on,prepare
2026-04-07T12:46:39.738491,27,360,43,20.3,48,normal,off,stay
2026-04-07T12:46:44.738491,38,226,31,22.8,10,normal,off,stay
2026-04-07T12:46:49.738491,24,273,42,19.6,40,normal,off,stay
2026-04-07T12:46:54.738491,13,367,31,21.3,22,normal,off,stay
2026-04-07T12:46:59.738491,11,319,39,18.9,42,normal,off,stay
2026-04-07T12:47:04.738491,75,680,77,31.1,198,alert,on,evacuate
2026-04-07T12:47:09.738491,26,266,39,17.2,13,normal,off,stay
2026-04-07T12:47:14.738491,31,201,34,21.4,15,normal,off,stay
2026-04-07T12:47:19.738491,28,217,30,20.9,51,normal,off,stay
2026-04-07T12:47:24.738491,9,169,38,22.7,28,normal,off,stay
2026-04-07T12:47:29.738491,24,189,29,22.1,32,normal,off,stay
2026-04-07T12:47:34.738491,38,194,37,22.3,17,normal,off,stay
2026-04-07T12:47:39.738491,20,240,36,20.9,11,normal,off,stay
2026-04-07T12:47:44.738491,19,247,36,21.1,53,normal,off,stay
2026-04-07T12:47:49.738491,24,202,39,18.9,26,normal,off,stay
2026-04-07T12:47:54.738491,22,294,43,21.0,46,normal,off,stay
2026-04-07T12:47:59.738491,21,332,40,20.7,43,normal,off,stay
2026-04-07T12:48:04.738491,68,408,68,33.4,81,warning,on,prepare
2026-04-07T12:48:09.738491,74,561,89,62.0,185,alert,on,evacuate
2026-04-07T12:48:14.738491,31,337,33,24.9,26,normal,off,stay
2026-04-07T12:48:19.738491,44,379,48,27.4,84,warning,on,prepare
2026-04-07T12:48:24.738491,34,382,45,31.0,115,warning,on,prepare
2026-04-07T12:48:29.738491,21,256,37,23.4,10,normal,off,stay
2026-04-07T12:48:34.738491,18,247,48,23.7,40,normal,off,stay
2026-04-07T12:48:39.738491,29,294,37,21.7,17,normal,off,stay
2026-04-07T12:48:44.738491,56,415,45,34.2,67,warning,on,prepare
2026-04-07T12:48:49.738491,96,821,91,57.2,225,alert,on,evacuate
2026-04-07T12:48:54.738491,84,503,79,50.1,170,alert,on,evacuate
2026-04-07T12:48:59.738491,53,399,68,29.9,74,warning,on,prepare
2026-04-07T12:49:04.738491,21,175,33,18.7,39,normal,off,stay
2026-04-07T12:49:09.738491,53,362,62,25.2,104,warning,on,prepare
2026-04-07T12:49:14.738491,39,326,66,26.9,82,warning,on,prepare
2026-04-07T12:49:19.738491,14,216,31,19.2,28,normal,off,stay
2026-04-07T12:49:24.738491,61,350,67,32.0,90,warning,on,prepare
2026-04-07T12:49:29.738491,60,381,59,32.3,107,warning,on,prepare
2026-04-07T12:49:34.738491,11,282,42,20.6,50,normal,off,stay
2026-04-07T12:49:39.738491,23,187,31,21.0,45,normal,off,stay
2026-04-07T12:49:44.738491,29,270,41,19.1,22,normal,off,stay
2026-04-07T12:49:49.738491,22,201,40,19.2,24,normal,off,stay
2026-04-07T12:49:54.738491,69,417,58,29.5,84,warning,on,prepare
2026-04-07T12:49:59.738491,18,193,38,18.3,39,normal,off,stay
2026-04-07T12:50:04.738491,33,307,32,18.9,44,normal,off,stay
2026-04-07T12:50:09.738491,19,281,30,20.5,39,normal,off,stay
2026-04-07T12:50:14.738491,55,365,60,27.7,132,warning,on,prepare
2026-04-07T12:50:19.738491,56,512,81,57.9,277,alert,on,evacuate
2026-04-07T12:50:24.738491,57,773,80,52.1,320,alert,on,evacuate
2026-04-07T12:50:29.738491,27,325,43,26.5,33,normal,off,stay
2026-04-07T12:50:34.738491,12,168,32,16.6,13,normal,off,stay
2026-04-07T12:50:39.738491,64,533,58,29.1,64,warning,on,prepare
2026-04-07T12:50:44.738491,32,283,30,17.7,18,normal,off,stay
2026-04-07T12:50:49.738491,9,304,25,22.3,14,normal,off,stay
2026-04-07T12:50:54.738491,52,447,57,28.0,81,warning,on,prepare
2026-04-07T12:50:59.738491,56,648,70,35.1,227,alert,on,evacuate
2026-04-07T12:51:04.738491,21,233,32,18.9,43,normal,off,stay
2026-04-07T12:51:09.738491,18,276,27,23.3,50,normal,off,stay
2026-04-07T12:51:14.738491,20,250,40,24.2,46,normal,off,stay
2026-04-07T12:51:19.738491,39,343,67,31.9,113,warning,on,prepare
2026-04-07T12:51:24.738491,34,197,39,20.9,58,normal,off,stay
2026-04-07T12:51:29.738491,36,479,45,31.7,91,warning,on,prepare
2026-04-07T12:51:34.738491,60,495,68,26.9,119,warning,on,prepare
2026-04-07T12:51:39.738491,61,510,63,24.1,125,warning,on,prepare
2026-04-07T12:51:44.738491,27,309,37,20.7,42,normal,off,stay
2026-04-07T12:51:49.738491,29,328,48,23.3,38,normal,off,stay
2026-04-07T12:51:54.738491,32,186,35,22.9,31,normal,off,stay
2026-04-07T12:51:59.738491,19,202,28,19.6,43,normal,off,stay
2026-04-07T12:52:04.738491,12,362,47,22.5,46,normal,off,stay
2026-04-07T12:52:09.738491,34,286,31,23.8,41,normal,off,stay
2026-04-07T12:52:14.738491,22,286,38,20.8,48,normal,off,stay
2026-04-07T12:52:19.738491,14,243,45,24.7,51,normal,off,stay
2026-04-07T12:52:24.738491,19,259,30,20.7,55,normal,off,stay
2026-04-07T12:52:29.738491,64,459,60,32.2,61,warning,on,prepare
2026-04-07T12:52:34.738491,21,236,34,21.6,24,normal,off,stay
2026-04-07T12:52:39.738491,63,490,60,34.4,95,warning,on,prepare
2026-04-07T12:52:44.738491,38,351,33,24.5,16,normal,off,stay
2026-04-07T12:52:49.738491,36,176,40,16.7,35,normal,off,stay
2026-04-07T12:52:54.738491,61,639,71,48.3,154,alert,on,evacuate
2026-04-07T12:52:59.738491,74,639,65,55.6,324,alert,on,evacuate
2026-04-07T12:53:04.738491,51,365,42,27.8,90,warning,on,prepare
2026-04-07T12:53:09.738491,55,455,52,32.0,123,warning,on,prepare
2026-04-07T12:53:14.738491,54,384,44,26.6,76,warning,on,prepare
2026-04-07T12:53:19.738491,14,249,34,23.9,35,normal,off,stay
2026-04-07T12:53:24.738491,59,684,82,37.6,224,alert,on,evacuate
2026-04-07T12:53:29.738491,58,433,46,25.8,72,warning,on,prepare
2026-04-07T12:53:34.738491,53,332,46,24.7,86,warning,on,prepare
2026-04-07T12:53:39.738491,38,380,64,29.2,137,warning,on,prepare
2026-04-07T12:53:44.738491,18,254,26,20.4,52,normal,off,stay
2026-04-07T12:53:49.738491,92,606,74,49.0,260,alert,on,evacuate
2026-04-07T12:53:54.738491,30,277,31,26.5,49,normal,off,stay
2026-04-07T12:53:59.738491,31,256,43,25.3,42,normal,off,stay
2026-04-07T12:54:04.738491,21,298,48,20.5,33,normal,off,stay
2026-04-07T12:54:09.738491,66,640,90,37.2,305,alert,on,evacuate
2026-04-07T12:54:14.738491,35,276,41,19.5,52,normal,off,stay
2026-04-07T12:54:19.738491,37,476,47,27.4,124,warning,on,prepare
2026-04-07T12:54:24.738491,68,477,72,30.7,240,alert,on,evacuate
2026-04-07T12:54:29.738491,31,245,38,19.5,15,normal,off,stay
2026-04-07T12:54:34.738491,10,198,33,19.1,15,normal,off,stay
2026-04-07T12:54:39.738491,85,711,81,53.5,281,alert,on,evacuate
2026-04-07T12:54:44.738491,34,337,39,19.2,44,normal,off,stay
2026-04-07T12:54:49.738491,33,320,33,20.3,11,normal,off,stay
2026-04-07T12:54:54.738491,27,289,37,21.1,12,normal,off,stay
2026-04-07T12:54:59.738491,36,185,38,18.7,40,normal,off,stay
2026-04-07T12:55:04.738491,30,284,30,16.7,55,normal,off,stay
2026-04-07T12:55:09.738491,21,305,42,20.1,42,normal,off,stay
2026-04-07T12:55:14.738491,30,317,28,22.9,19,normal,off,stay
2026-04-07T12:55:19.738491,32,235,33,18.5,25,normal,off,stay
2026-04-07T12:55:24.738491,21,322,27,22.7,51,normal,off,stay
2026-04-07T12:55:29.738491,38,175,36,23.4,30,normal,off,stay
2026-04-07T12:55:34.738491,44,428,57,28.7,82,warning,on,prepare
2026-04-07T12:55:39.738491,15,250,30,18.7,22,normal,off,stay
2026-04-07T12:55:44.738491,39,489,49,26.7,93,warning,on,prepare
2026-04-07T12:55:49.738491,27,337,48,21.1,29,normal,off,stay
2026-04-07T12:55:54.738491,44,457,53,30.3,116,warning,on,prepare
2026-04-07T12:55:59.738491,57,562,76,39.1,276,alert,on,evacuate
2026-04-07T12:56:04.738491,28,215,43,22.2,10,normal,off,stay
2026-04-07T12:56:09.738491,64,454,65,33.9,106,warning,on,prepare
2026-04-07T12:56:14.738491,35,214,31,22.8,10,normal,off,stay
2026-04-07T12:56:19.738491,54,459,62,29.0,65,warning,on,prepare
2026-04-07T12:56:24.738491,30,292,42,18.3,50,normal,off,stay
2026-04-07T12:56:29.738491,71,685,97,55.1,298,alert,on,evacuate
2026-04-07T12:56:34.738491,24,209,34,23.3,34,normal,off,stay
2026-04-07T12:56:39.738491,30,337,31,21.1,59,normal,off,stay
2026-04-07T12:56:44.738491,36,226,41,23.4,35,normal,off,stay
2026-04-07T12:56:49.738491,89,696,69,51.0,303,alert,on,evacuate
2026-04-07T12:56:54.738491,15,312,30,19.9,43,normal,off,stay
2026-04-07T12:56:59.738491,32,445,59,22.2,126,warning,on,prepare
2026-04-07T12:57:04.738491,29,226,40,23.1,29,normal,off,stay
2026-04-07T12:57:09.738491,33,189,44,23.0,42,normal,off,stay
2026-04-07T12:57:14.738491,47,523,58,35.3,87,warning,on,prepare
2026-04-07T12:57:19.738491,40,252,38,20.4,30,normal,off,stay
2026-04-07T12:57:24.738491,57,514,62,28.4,134,warning,on,prepare
2026-04-07T12:57:29.738491,67,691,70,43.4,164,alert,on,evacuate
2026-04-07T12:57:34.738491,25,278,39,19.1,26,normal,off,stay
2026-04-07T12:57:39.738491,9,215,34,22.7,58,normal,off,stay
2026-04-07T12:57:44.738491,77,799,87,40.6,209,alert,on,evacuate
2026-04-07T12:57:49.738491,34,309,38,19.1,11,normal,off,stay
2026-04-07T12:57:54.738491,20,290,30,19.3,56,normal,off,stay
2026-04-07T12:57:59.738491,28,257,27,19.2,31,normal,off,stay
2026-04-07T12:58:04.738491,45,427,48,31.1,125,warning,on,prepare
2026-04-07T12:58:09.738491,22,181,31,22.2,23,normal,off,stay
2026-04-07T12:58:14.738491,90,738,99,39.6,208,alert,on,evacuate
2026-04-07T12:58:19.738491,27,221,36,24.7,60,normal,off,stay
2026-04-07T12:58:24.738491,18,224,28,22.1,35,normal,off,stay
2026-04-07T12:58:29.738491,41,219,36,21.6,60,normal,off,stay
2026-04-07T12:58:34.738491,20,289,42,24.7,19,normal,off,stay
2026-04-07T12:58:39.738491,95,709,70,53.0,314,alert,on,evacuate
2026-04-07T12:58:44.738491,12,324,46,20.4,45,normal,off,stay
2026-04-07T12:58:49.738491,26,362,33,24.7,15,normal,off,stay
2026-04-07T12:58:54.738491,67,469,63,33.4,132,warning,on,prepare
2026-04-07T12:58:59.738491,29,257,34,18.4,23,normal,off,stay
2026-04-07T12:59:04.738491,45,461,54,36.3,83,warning,on,prepare
2026-04-07T12:59:09.738491,32,198,30,23.8,54,normal,off,stay
2026-04-07T12:59:14.738491,37,433,43,24.3,116,warning,on,prepare
2026-04-07T12:59:19.738491,43,456,56,26.5,92,warning,on,prepare
2026-04-07T12:59:24.738491,52,342,58,26.6,139,warning,on,prepare
2026-04-07T12:59:29.738491,32,293,29,18.7,35,normal,off,stay
